_id,frame_number,jenis_kendaraan,deteksi,date,hari,timestamp
666a752c18ab3c9b75c94b93,447,car,1,2024-06-13,Thursday,2024-06-13 11:24:16
666a752c18ab3c9b75c94b94,447,car,1,2024-06-13,Thursday,2024-06-13 11:24:16
666a752c18ab3c9b75c94b95,447,car,1,2024-06-13,Thursday,2024-06-13 11:24:16
666a752c18ab3c9b75c94b96,447,car,1,2024-06-13,Thursday,2024-06-13 11:24:16
666a752c18ab3c9b75c94b97,447,car,1,2024-06-13,Thursday,2024-06-13 11:24:16
666a752c18ab3c9b75c94b98,447,car,1,2024-06-13,Thursday,2024-06-13 11:24:16
666a752c18ab3c9b75c94b99,447,car,1,2024-06-13,Thursday,2024-06-13 11:24:16
666a752c18ab3c9b75c94b9a,447,car,1,2024-06-13,Thursday,2024-06-13 11:24:16
666a752c18ab3c9b75c94b9b,447,car,1,2024-06-13,Thursday,2024-06-13 11:24:16
666a752c18ab3c9b75c94b9c,448,car,1,2024-06-13,Thursday,2024-06-13 11:24:17
666a752c18ab3c9b75c94b9d,448,car,1,2024-06-13,Thursday,2024-06-13 11:24:17
666a752c18ab3c9b75c94b9e,448,car,1,2024-06-13,Thursday,2024-06-13 11:24:17
666a752c18ab3c9b75c94b9f,448,car,1,2024-06-13,Thursday,2024-06-13 11:24:17
666a752c18ab3c9b75c94ba0,448,car,1,2024-06-13,Thursday,2024-06-13 11:24:17
666a752c18ab3c9b75c94ba1,448,car,1,2024-06-13,Thursday,2024-06-13 11:24:17
666a752c18ab3c9b75c94ba2,448,car,1,2024-06-13,Thursday,2024-06-13 11:24:17
666a752c18ab3c9b75c94ba3,448,car,1,2024-06-13,Thursday,2024-06-13 11:24:17
666a752c18ab3c9b75c94ba4,448,car,1,2024-06-13,Thursday,2024-06-13 11:24:17
666a752c18ab3c9b75c94ba5,448,car,1,2024-06-13,Thursday,2024-06-13 11:24:17
666a752c18ab3c9b75c94ba6,448,car,1,2024-06-13,Thursday,2024-06-13 11:24:17
666a752c18ab3c9b75c94ba7,448,car,1,2024-06-13,Thursday,2024-06-13 11:24:17
666a752c18ab3c9b75c94ba8,449,car,1,2024-06-13,Thursday,2024-06-13 11:24:18
666a752c18ab3c9b75c94ba9,449,car,1,2024-06-13,Thursday,2024-06-13 11:24:18
666a752c18ab3c9b75c94baa,449,car,1,2024-06-13,Thursday,2024-06-13 11:24:18
666a752c18ab3c9b75c94bab,449,car,1,2024-06-13,Thursday,2024-06-13 11:24:18
666a752c18ab3c9b75c94bac,449,car,1,2024-06-13,Thursday,2024-06-13 11:24:18
666a752c18ab3c9b75c94bad,449,car,1,2024-06-13,Thursday,2024-06-13 11:24:18
666a752c18ab3c9b75c94bae,449,car,1,2024-06-13,Thursday,2024-06-13 11:24:18
666a752c18ab3c9b75c94baf,449,car,1,2024-06-13,Thursday,2024-06-13 11:24:18
666a752c18ab3c9b75c94bb0,449,car,1,2024-06-13,Thursday,2024-06-13 11:24:18
666a752c18ab3c9b75c94bb1,449,car,1,2024-06-13,Thursday,2024-06-13 11:24:18
666a752c18ab3c9b75c94bb2,449,car,1,2024-06-13,Thursday,2024-06-13 11:24:18
666a752c18ab3c9b75c94bb3,450,car,1,2024-06-13,Thursday,2024-06-13 11:24:18
666a752c18ab3c9b75c94bb4,450,car,1,2024-06-13,Thursday,2024-06-13 11:24:18
666a752c18ab3c9b75c94bb5,450,car,1,2024-06-13,Thursday,2024-06-13 11:24:18
666a752c18ab3c9b75c94bb6,450,car,1,2024-06-13,Thursday,2024-06-13 11:24:18
666a752c18ab3c9b75c94bb7,450,car,1,2024-06-13,Thursday,2024-06-13 11:24:18
666a752c18ab3c9b75c94bb8,450,car,1,2024-06-13,Thursday,2024-06-13 11:24:18
666a752c18ab3c9b75c94bb9,450,car,1,2024-06-13,Thursday,2024-06-13 11:24:18
666a752c18ab3c9b75c94bba,450,car,1,2024-06-13,Thursday,2024-06-13 11:24:18
666a752c18ab3c9b75c94bbb,450,car,1,2024-06-13,Thursday,2024-06-13 11:24:18
666a752c18ab3c9b75c94bbc,450,car,1,2024-06-13,Thursday,2024-06-13 11:24:18
666a752c18ab3c9b75c94bbd,450,car,1,2024-06-13,Thursday,2024-06-13 11:24:18
666a752c18ab3c9b75c94bbe,450,car,1,2024-06-13,Thursday,2024-06-13 11:24:18
666a752c18ab3c9b75c94bbf,451,car,1,2024-06-13,Thursday,2024-06-13 11:24:19
666a752c18ab3c9b75c94bc0,451,car,1,2024-06-13,Thursday,2024-06-13 11:24:19
666a752c18ab3c9b75c94bc1,451,car,1,2024-06-13,Thursday,2024-06-13 11:24:19
666a752c18ab3c9b75c94bc2,451,car,1,2024-06-13,Thursday,2024-06-13 11:24:19
666a752c18ab3c9b75c94bc3,451,car,1,2024-06-13,Thursday,2024-06-13 11:24:19
666a752c18ab3c9b75c94bc4,451,car,1,2024-06-13,Thursday,2024-06-13 11:24:19
666a752c18ab3c9b75c94bc5,451,car,1,2024-06-13,Thursday,2024-06-13 11:24:19
666a752c18ab3c9b75c94bc6,451,car,1,2024-06-13,Thursday,2024-06-13 11:24:19
666a752c18ab3c9b75c94bc7,451,car,1,2024-06-13,Thursday,2024-06-13 11:24:19
666a752c18ab3c9b75c94bc8,451,car,1,2024-06-13,Thursday,2024-06-13 11:24:19
666a752c18ab3c9b75c94bc9,451,car,1,2024-06-13,Thursday,2024-06-13 11:24:19
666a752c18ab3c9b75c94bca,452,car,1,2024-06-13,Thursday,2024-06-13 11:24:20
666a752c18ab3c9b75c94bcb,452,car,1,2024-06-13,Thursday,2024-06-13 11:24:20
666a752c18ab3c9b75c94bcc,452,car,1,2024-06-13,Thursday,2024-06-13 11:24:20
666a752c18ab3c9b75c94bcd,452,car,1,2024-06-13,Thursday,2024-06-13 11:24:20
666a752c18ab3c9b75c94bce,452,car,1,2024-06-13,Thursday,2024-06-13 11:24:20
666a752c18ab3c9b75c94bcf,452,car,1,2024-06-13,Thursday,2024-06-13 11:24:20
666a752c18ab3c9b75c94bd0,452,car,1,2024-06-13,Thursday,2024-06-13 11:24:20
666a752c18ab3c9b75c94bd1,452,car,1,2024-06-13,Thursday,2024-06-13 11:24:20
666a752c18ab3c9b75c94bd2,452,car,1,2024-06-13,Thursday,2024-06-13 11:24:20
666a752c18ab3c9b75c94bd3,452,car,1,2024-06-13,Thursday,2024-06-13 11:24:20
666a752c18ab3c9b75c94bd4,452,car,1,2024-06-13,Thursday,2024-06-13 11:24:20
666a752c18ab3c9b75c94bd5,453,car,1,2024-06-13,Thursday,2024-06-13 11:24:20
666a752c18ab3c9b75c94bd6,453,car,1,2024-06-13,Thursday,2024-06-13 11:24:20
666a752c18ab3c9b75c94bd7,453,car,1,2024-06-13,Thursday,2024-06-13 11:24:20
666a752c18ab3c9b75c94bd8,453,car,1,2024-06-13,Thursday,2024-06-13 11:24:20
666a752c18ab3c9b75c94bd9,453,car,1,2024-06-13,Thursday,2024-06-13 11:24:20
666a752c18ab3c9b75c94bda,453,car,1,2024-06-13,Thursday,2024-06-13 11:24:20
666a752c18ab3c9b75c94bdb,453,car,1,2024-06-13,Thursday,2024-06-13 11:24:20
666a752c18ab3c9b75c94bdc,453,car,1,2024-06-13,Thursday,2024-06-13 11:24:20
666a752c18ab3c9b75c94bdd,453,car,1,2024-06-13,Thursday,2024-06-13 11:24:20
666a752c18ab3c9b75c94bde,453,car,1,2024-06-13,Thursday,2024-06-13 11:24:20
666a752c18ab3c9b75c94bdf,454,car,1,2024-06-13,Thursday,2024-06-13 11:24:21
666a752c18ab3c9b75c94be0,454,car,1,2024-06-13,Thursday,2024-06-13 11:24:21
666a752c18ab3c9b75c94be1,454,car,1,2024-06-13,Thursday,2024-06-13 11:24:21
666a752c18ab3c9b75c94be2,454,car,1,2024-06-13,Thursday,2024-06-13 11:24:21
666a752c18ab3c9b75c94be3,454,car,1,2024-06-13,Thursday,2024-06-13 11:24:21
666a752c18ab3c9b75c94be4,454,car,1,2024-06-13,Thursday,2024-06-13 11:24:21
666a752c18ab3c9b75c94be5,454,car,1,2024-06-13,Thursday,2024-06-13 11:24:21
666a752c18ab3c9b75c94be6,454,car,1,2024-06-13,Thursday,2024-06-13 11:24:21
666a752c18ab3c9b75c94be7,454,car,1,2024-06-13,Thursday,2024-06-13 11:24:21
666a752c18ab3c9b75c94be8,454,car,1,2024-06-13,Thursday,2024-06-13 11:24:21
666a752c18ab3c9b75c94be9,454,car,1,2024-06-13,Thursday,2024-06-13 11:24:21
666a752c18ab3c9b75c94bea,455,car,1,2024-06-13,Thursday,2024-06-13 11:24:21
666a752c18ab3c9b75c94beb,455,car,1,2024-06-13,Thursday,2024-06-13 11:24:21
666a752c18ab3c9b75c94bec,455,car,1,2024-06-13,Thursday,2024-06-13 11:24:21
666a752c18ab3c9b75c94bed,455,car,1,2024-06-13,Thursday,2024-06-13 11:24:21
666a752c18ab3c9b75c94bee,455,car,1,2024-06-13,Thursday,2024-06-13 11:24:21
666a752c18ab3c9b75c94bef,455,car,1,2024-06-13,Thursday,2024-06-13 11:24:21
666a752c18ab3c9b75c94bf0,455,car,1,2024-06-13,Thursday,2024-06-13 11:24:21
666a752c18ab3c9b75c94bf1,455,car,1,2024-06-13,Thursday,2024-06-13 11:24:21
666a752c18ab3c9b75c94bf2,455,car,1,2024-06-13,Thursday,2024-06-13 11:24:21
666a752c18ab3c9b75c94bf3,455,car,1,2024-06-13,Thursday,2024-06-13 11:24:21
666a752c18ab3c9b75c94bf4,455,car,1,2024-06-13,Thursday,2024-06-13 11:24:21
666a752c18ab3c9b75c94bf5,455,truck,1,2024-06-13,Thursday,2024-06-13 11:24:21
666a752c18ab3c9b75c94bf6,456,car,1,2024-06-13,Thursday,2024-06-13 11:24:22
666a752c18ab3c9b75c94bf7,456,car,1,2024-06-13,Thursday,2024-06-13 11:24:22
666a752c18ab3c9b75c94bf8,456,car,1,2024-06-13,Thursday,2024-06-13 11:24:22
666a752c18ab3c9b75c94bf9,456,car,1,2024-06-13,Thursday,2024-06-13 11:24:22
666a752c18ab3c9b75c94bfa,456,car,1,2024-06-13,Thursday,2024-06-13 11:24:22
666a752c18ab3c9b75c94bfb,456,car,1,2024-06-13,Thursday,2024-06-13 11:24:22
666a752c18ab3c9b75c94bfc,456,car,1,2024-06-13,Thursday,2024-06-13 11:24:22
666a752c18ab3c9b75c94bfd,456,car,1,2024-06-13,Thursday,2024-06-13 11:24:22
666a752c18ab3c9b75c94bfe,456,car,1,2024-06-13,Thursday,2024-06-13 11:24:22
666a752c18ab3c9b75c94bff,456,car,1,2024-06-13,Thursday,2024-06-13 11:24:22
666a752c18ab3c9b75c94c00,456,car,1,2024-06-13,Thursday,2024-06-13 11:24:22
666a752c18ab3c9b75c94c01,456,truck,1,2024-06-13,Thursday,2024-06-13 11:24:22
666a752c18ab3c9b75c94c02,457,car,1,2024-06-13,Thursday,2024-06-13 11:24:23
666a752c18ab3c9b75c94c03,457,car,1,2024-06-13,Thursday,2024-06-13 11:24:23
666a752c18ab3c9b75c94c04,457,car,1,2024-06-13,Thursday,2024-06-13 11:24:23
666a752c18ab3c9b75c94c05,457,car,1,2024-06-13,Thursday,2024-06-13 11:24:23
666a752c18ab3c9b75c94c06,457,car,1,2024-06-13,Thursday,2024-06-13 11:24:23
666a752c18ab3c9b75c94c07,457,car,1,2024-06-13,Thursday,2024-06-13 11:24:23
666a752c18ab3c9b75c94c08,457,car,1,2024-06-13,Thursday,2024-06-13 11:24:23
666a752c18ab3c9b75c94c09,457,car,1,2024-06-13,Thursday,2024-06-13 11:24:23
666a752c18ab3c9b75c94c0a,457,car,1,2024-06-13,Thursday,2024-06-13 11:24:23
666a752c18ab3c9b75c94c0b,457,car,1,2024-06-13,Thursday,2024-06-13 11:24:23
666a752c18ab3c9b75c94c0c,457,car,1,2024-06-13,Thursday,2024-06-13 11:24:23
666a752c18ab3c9b75c94c0d,457,truck,1,2024-06-13,Thursday,2024-06-13 11:24:23
666a752c18ab3c9b75c94c0e,457,car,1,2024-06-13,Thursday,2024-06-13 11:24:23
666a752c18ab3c9b75c94c0f,458,car,1,2024-06-13,Thursday,2024-06-13 11:24:23
666a752c18ab3c9b75c94c10,458,car,1,2024-06-13,Thursday,2024-06-13 11:24:23
666a752c18ab3c9b75c94c11,458,car,1,2024-06-13,Thursday,2024-06-13 11:24:23
666a752c18ab3c9b75c94c12,458,car,1,2024-06-13,Thursday,2024-06-13 11:24:23
666a752c18ab3c9b75c94c13,458,car,1,2024-06-13,Thursday,2024-06-13 11:24:23
666a752c18ab3c9b75c94c14,458,car,1,2024-06-13,Thursday,2024-06-13 11:24:23
666a752c18ab3c9b75c94c15,458,car,1,2024-06-13,Thursday,2024-06-13 11:24:23
666a752c18ab3c9b75c94c16,458,car,1,2024-06-13,Thursday,2024-06-13 11:24:23
666a752c18ab3c9b75c94c17,458,car,1,2024-06-13,Thursday,2024-06-13 11:24:23
666a752c18ab3c9b75c94c18,458,car,1,2024-06-13,Thursday,2024-06-13 11:24:23
666a752c18ab3c9b75c94c19,458,car,1,2024-06-13,Thursday,2024-06-13 11:24:23
